"length","kips","min_thkn","max_thkn","min_wght_asd","limit_state_asd","slenderRat"
858,-0.004024096,0.375,36,"1.66_0.382","Elastic_Flexural_Buckling",1819.361163
858,-0.004024096,0.375,24,"1.66_0.382","Elastic_Flexural_Buckling",1819.361163
858,-0.004024096,0.375,12,"1.66_0.382","Elastic_Flexural_Buckling",1819.361163
864,-0.004024096,0.1875,72,"1.05_0.219","Elastic_Flexural_Buckling",2843.655723
864,-0.004024096,0.1875,36,"1.05_0.219","Elastic_Flexural_Buckling",2843.655723
864,-0.004024096,0.1875,24,"1.05_0.219","Elastic_Flexural_Buckling",2843.655723
864,-0.004024096,0.1875,12,"1.05_0.219","Elastic_Flexural_Buckling",2843.655723
864,-0.004024096,0.25,72,"1.05_0.308","Elastic_Flexural_Buckling",3041.829276
864,-0.004024096,0.25,36,"1.05_0.308","Elastic_Flexural_Buckling",3041.829276
864,-0.004024096,0.25,24,"1.05_0.308","Elastic_Flexural_Buckling",3041.829276
864,-0.004024096,0.25,12,"1.05_0.308","Elastic_Flexural_Buckling",3041.829276
864,-0.004024096,0.375,72,"1.66_0.382","Elastic_Flexural_Buckling",1832.083968
864,-0.004024096,0.375,36,"1.66_0.382","Elastic_Flexural_Buckling",1832.083968
864,-0.004024096,0.375,24,"1.66_0.382","Elastic_Flexural_Buckling",1832.083968
864,-0.004024096,0.375,12,"1.66_0.382","Elastic_Flexural_Buckling",1832.083968
870,-0.004024096,0.1875,72,"1.05_0.219","Elastic_Flexural_Buckling",2863.403332
870,-0.004024096,0.1875,36,"1.05_0.219","Elastic_Flexural_Buckling",2863.403332
870,-0.004024096,0.1875,24,"1.05_0.219","Elastic_Flexural_Buckling",2863.403332
870,-0.004024096,0.1875,12,"1.05_0.219","Elastic_Flexural_Buckling",2863.403332
870,-0.004024096,0.25,72,"1.05_0.308","Elastic_Flexural_Buckling",3062.953091
870,-0.004024096,0.25,36,"1.05_0.308","Elastic_Flexural_Buckling",3062.953091
870,-0.004024096,0.25,24,"1.05_0.308","Elastic_Flexural_Buckling",3062.953091
870,-0.004024096,0.25,12,"1.05_0.308","Elastic_Flexural_Buckling",3062.953091
870,-0.004024096,0.375,72,"1.66_0.382","Elastic_Flexural_Buckling",1844.806773
870,-0.004024096,0.375,36,"1.66_0.382","Elastic_Flexural_Buckling",1844.806773
870,-0.004024096,0.375,24,"1.66_0.382","Elastic_Flexural_Buckling",1844.806773
870,-0.004024096,0.375,12,"1.66_0.382","Elastic_Flexural_Buckling",1844.806773
876,-0.004024096,0.1875,72,"1.05_0.219","Elastic_Flexural_Buckling",2883.150941
876,-0.004024096,0.1875,36,"1.05_0.219","Elastic_Flexural_Buckling",2883.150941
876,-0.004024096,0.1875,24,"1.05_0.219","Elastic_Flexural_Buckling",2883.150941
876,-0.004024096,0.1875,12,"1.05_0.219","Elastic_Flexural_Buckling",2883.150941
876,-0.004024096,0.25,72,"1.05_0.308","Elastic_Flexural_Buckling",3084.076905
876,-0.004024096,0.25,36,"1.05_0.308","Elastic_Flexural_Buckling",3084.076905
876,-0.004024096,0.25,24,"1.05_0.308","Elastic_Flexural_Buckling",3084.076905
876,-0.004024096,0.25,12,"1.05_0.308","Elastic_Flexural_Buckling",3084.076905
876,-0.004024096,0.375,72,"1.66_0.382","Elastic_Flexural_Buckling",1857.529579
876,-0.004024096,0.375,36,"1.66_0.382","Elastic_Flexural_Buckling",1857.529579
876,-0.004024096,0.375,24,"1.66_0.382","Elastic_Flexural_Buckling",1857.529579
876,-0.004024096,0.375,12,"1.66_0.382","Elastic_Flexural_Buckling",1857.529579
882,-0.004024096,0.1875,72,"1.05_0.219","Elastic_Flexural_Buckling",2902.89855
882,-0.004024096,0.1875,36,"1.05_0.219","Elastic_Flexural_Buckling",2902.89855
882,-0.004024096,0.1875,24,"1.05_0.219","Elastic_Flexural_Buckling",2902.89855
882,-0.004024096,0.1875,12,"1.05_0.219","Elastic_Flexural_Buckling",2902.89855
882,-0.004024096,0.25,72,"1.05_0.308","Elastic_Flexural_Buckling",3105.20072
882,-0.004024096,0.25,36,"1.05_0.308","Elastic_Flexural_Buckling",3105.20072
882,-0.004024096,0.25,24,"1.05_0.308","Elastic_Flexural_Buckling",3105.20072
882,-0.004024096,0.25,12,"1.05_0.308","Elastic_Flexural_Buckling",3105.20072
882,-0.004024096,0.375,72,"1.66_0.382","Elastic_Flexural_Buckling",1870.252384
882,-0.004024096,0.375,36,"1.66_0.382","Elastic_Flexural_Buckling",1870.252384
882,-0.004024096,0.375,24,"1.66_0.382","Elastic_Flexural_Buckling",1870.252384
882,-0.004024096,0.375,12,"1.66_0.382","Elastic_Flexural_Buckling",1870.252384
888,-0.004024096,0.1875,72,"1.05_0.219","Elastic_Flexural_Buckling",2922.646159
888,-0.004024096,0.1875,36,"1.05_0.219","Elastic_Flexural_Buckling",2922.646159
888,-0.004024096,0.1875,24,"1.05_0.219","Elastic_Flexural_Buckling",2922.646159
888,-0.004024096,0.1875,12,"1.05_0.219","Elastic_Flexural_Buckling",2922.646159
888,-0.004024096,0.25,72,"1.05_0.308","Elastic_Flexural_Buckling",3126.324534
888,-0.004024096,0.25,36,"1.05_0.308","Elastic_Flexural_Buckling",3126.324534
888,-0.004024096,0.25,24,"1.05_0.308","Elastic_Flexural_Buckling",3126.324534
888,-0.004024096,0.25,12,"1.05_0.308","Elastic_Flexural_Buckling",3126.324534
888,-0.004024096,0.375,72,"1.66_0.382","Elastic_Flexural_Buckling",1882.975189
888,-0.004024096,0.375,36,"1.66_0.382","Elastic_Flexural_Buckling",1882.975189
888,-0.004024096,0.375,24,"1.66_0.382","Elastic_Flexural_Buckling",1882.975189
888,-0.004024096,0.375,12,"1.66_0.382","Elastic_Flexural_Buckling",1882.975189
894,-0.004024096,0.1875,72,"1.05_0.219","Elastic_Flexural_Buckling",2942.393769
894,-0.004024096,0.1875,36,"1.05_0.219","Elastic_Flexural_Buckling",2942.393769
894,-0.004024096,0.1875,24,"1.05_0.219","Elastic_Flexural_Buckling",2942.393769
894,-0.004024096,0.1875,12,"1.05_0.219","Elastic_Flexural_Buckling",2942.393769
894,-0.004024096,0.25,72,"1.05_0.308","Elastic_Flexural_Buckling",3147.448348
894,-0.004024096,0.25,36,"1.05_0.308","Elastic_Flexural_Buckling",3147.448348
894,-0.004024096,0.25,24,"1.05_0.308","Elastic_Flexural_Buckling",3147.448348
894,-0.004024096,0.25,12,"1.05_0.308","Elastic_Flexural_Buckling",3147.448348
894,-0.004024096,0.375,72,"1.66_0.382","Elastic_Flexural_Buckling",1895.697995
894,-0.004024096,0.375,36,"1.66_0.382","Elastic_Flexural_Buckling",1895.697995
894,-0.004024096,0.375,24,"1.66_0.382","Elastic_Flexural_Buckling",1895.697995
894,-0.004024096,0.375,12,"1.66_0.382","Elastic_Flexural_Buckling",1895.697995
900,-0.004024096,0.1875,72,"1.05_0.219","Elastic_Flexural_Buckling",2962.141378
900,-0.004024096,0.1875,36,"1.05_0.219","Elastic_Flexural_Buckling",2962.141378
900,-0.004024096,0.1875,24,"1.05_0.219","Elastic_Flexural_Buckling",2962.141378
900,-0.004024096,0.1875,12,"1.05_0.219","Elastic_Flexural_Buckling",2962.141378
900,-0.004024096,0.25,72,"1.05_0.308","Elastic_Flexural_Buckling",3168.572163
900,-0.004024096,0.25,36,"1.05_0.308","Elastic_Flexural_Buckling",3168.572163
900,-0.004024096,0.25,24,"1.05_0.308","Elastic_Flexural_Buckling",3168.572163
900,-0.004024096,0.25,12,"1.05_0.308","Elastic_Flexural_Buckling",3168.572163
900,-0.004024096,0.375,72,"1.66_0.382","Elastic_Flexural_Buckling",1908.4208
900,-0.004024096,0.375,36,"1.66_0.382","Elastic_Flexural_Buckling",1908.4208
900,-0.004024096,0.375,24,"1.66_0.382","Elastic_Flexural_Buckling",1908.4208
900,-0.004024096,0.375,12,"1.66_0.382","Elastic_Flexural_Buckling",1908.4208
906,-0.004024096,0.1875,72,"1.05_0.219","Elastic_Flexural_Buckling",2981.888987
906,-0.004024096,0.1875,36,"1.05_0.219","Elastic_Flexural_Buckling",2981.888987
906,-0.004024096,0.1875,24,"1.05_0.219","Elastic_Flexural_Buckling",2981.888987
906,-0.004024096,0.1875,12,"1.05_0.219","Elastic_Flexural_Buckling",2981.888987
906,-0.004024096,0.25,72,"1.05_0.308","Elastic_Flexural_Buckling",3189.695977
906,-0.004024096,0.25,36,"1.05_0.308","Elastic_Flexural_Buckling",3189.695977
906,-0.004024096,0.25,24,"1.05_0.308","Elastic_Flexural_Buckling",3189.695977
906,-0.004024096,0.25,12,"1.05_0.308","Elastic_Flexural_Buckling",3189.695977
906,-0.004024096,0.375,72,"1.66_0.382","Elastic_Flexural_Buckling",1921.143605
906,-0.004024096,0.375,36,"1.66_0.382","Elastic_Flexural_Buckling",1921.143605
906,-0.004024096,0.375,24,"1.66_0.382","Elastic_Flexural_Buckling",1921.143605
906,-0.004024096,0.375,12,"1.66_0.382","Elastic_Flexural_Buckling",1921.143605
912,-0.004024096,0.1875,72,"1.05_0.219","Elastic_Flexural_Buckling",3001.636596
912,-0.004024096,0.1875,36,"1.05_0.219","Elastic_Flexural_Buckling",3001.636596
912,-0.004024096,0.1875,24,"1.05_0.219","Elastic_Flexural_Buckling",3001.636596
912,-0.004024096,0.1875,12,"1.05_0.219","Elastic_Flexural_Buckling",3001.636596
912,-0.004024096,0.25,72,"1.05_0.308","Elastic_Flexural_Buckling",3210.819792
912,-0.004024096,0.25,36,"1.05_0.308","Elastic_Flexural_Buckling",3210.819792
912,-0.004024096,0.25,24,"1.05_0.308","Elastic_Flexural_Buckling",3210.819792
912,-0.004024096,0.25,12,"1.05_0.308","Elastic_Flexural_Buckling",3210.819792
912,-0.004024096,0.375,72,"1.66_0.382","Elastic_Flexural_Buckling",1933.866411
912,-0.004024096,0.375,36,"1.66_0.382","Elastic_Flexural_Buckling",1933.866411
912,-0.004024096,0.375,24,"1.66_0.382","Elastic_Flexural_Buckling",1933.866411
912,-0.004024096,0.375,12,"1.66_0.382","Elastic_Flexural_Buckling",1933.866411
918,-0.004024096,0.1875,72,"1.05_0.219","Elastic_Flexural_Buckling",3021.384205
918,-0.004024096,0.1875,36,"1.05_0.219","Elastic_Flexural_Buckling",3021.384205
918,-0.004024096,0.1875,24,"1.05_0.219","Elastic_Flexural_Buckling",3021.384205
918,-0.004024096,0.1875,12,"1.05_0.219","Elastic_Flexural_Buckling",3021.384205
918,-0.004024096,0.25,72,"1.05_0.308","Elastic_Flexural_Buckling",3231.943606
918,-0.004024096,0.25,36,"1.05_0.308","Elastic_Flexural_Buckling",3231.943606
918,-0.004024096,0.25,24,"1.05_0.308","Elastic_Flexural_Buckling",3231.943606
918,-0.004024096,0.25,12,"1.05_0.308","Elastic_Flexural_Buckling",3231.943606
918,-0.004024096,0.375,72,"1.66_0.382","Elastic_Flexural_Buckling",1946.589216
918,-0.004024096,0.375,36,"1.66_0.382","Elastic_Flexural_Buckling",1946.589216
918,-0.004024096,0.375,24,"1.66_0.382","Elastic_Flexural_Buckling",1946.589216
918,-0.004024096,0.375,12,"1.66_0.382","Elastic_Flexural_Buckling",1946.589216
924,-0.004024096,0.1875,72,"1.05_0.219","Elastic_Flexural_Buckling",3041.131814
924,-0.004024096,0.1875,36,"1.05_0.219","Elastic_Flexural_Buckling",3041.131814
924,-0.004024096,0.1875,24,"1.05_0.219","Elastic_Flexural_Buckling",3041.131814
924,-0.004024096,0.1875,12,"1.05_0.219","Elastic_Flexural_Buckling",3041.131814
924,-0.004024096,0.25,72,"1.05_0.308","Elastic_Flexural_Buckling",3253.06742
924,-0.004024096,0.25,36,"1.05_0.308","Elastic_Flexural_Buckling",3253.06742
924,-0.004024096,0.25,24,"1.05_0.308","Elastic_Flexural_Buckling",3253.06742
924,-0.004024096,0.25,12,"1.05_0.308","Elastic_Flexural_Buckling",3253.06742
924,-0.004024096,0.375,72,"1.66_0.382","Elastic_Flexural_Buckling",1959.312021
924,-0.004024096,0.375,36,"1.66_0.382","Elastic_Flexural_Buckling",1959.312021
924,-0.004024096,0.375,24,"1.66_0.382","Elastic_Flexural_Buckling",1959.312021
924,-0.004024096,0.375,12,"1.66_0.382","Elastic_Flexural_Buckling",1959.312021
930,-0.004024096,0.1875,72,"1.05_0.219","Elastic_Flexural_Buckling",3060.879424
930,-0.004024096,0.1875,36,"1.05_0.219","Elastic_Flexural_Buckling",3060.879424
930,-0.004024096,0.1875,24,"1.05_0.219","Elastic_Flexural_Buckling",3060.879424
930,-0.004024096,0.1875,12,"1.05_0.219","Elastic_Flexural_Buckling",3060.879424
930,-0.004024096,0.25,72,"1.05_0.308","Elastic_Flexural_Buckling",3274.191235
930,-0.004024096,0.25,36,"1.05_0.308","Elastic_Flexural_Buckling",3274.191235
930,-0.004024096,0.25,24,"1.05_0.308","Elastic_Flexural_Buckling",3274.191235
930,-0.004024096,0.25,12,"1.05_0.308","Elastic_Flexural_Buckling",3274.191235
930,-0.004024096,0.375,72,"1.66_0.382","Elastic_Flexural_Buckling",1972.034827
930,-0.004024096,0.375,36,"1.66_0.382","Elastic_Flexural_Buckling",1972.034827
930,-0.004024096,0.375,24,"1.66_0.382","Elastic_Flexural_Buckling",1972.034827
930,-0.004024096,0.375,12,"1.66_0.382","Elastic_Flexural_Buckling",1972.034827
936,-0.004024096,0.1875,72,"1.05_0.219","Elastic_Flexural_Buckling",3080.627033
936,-0.004024096,0.1875,36,"1.05_0.219","Elastic_Flexural_Buckling",3080.627033
936,-0.004024096,0.1875,24,"1.05_0.219","Elastic_Flexural_Buckling",3080.627033
936,-0.004024096,0.1875,12,"1.05_0.219","Elastic_Flexural_Buckling",3080.627033
936,-0.004024096,0.25,72,"1.05_0.308","Elastic_Flexural_Buckling",3295.315049
936,-0.004024096,0.25,36,"1.05_0.308","Elastic_Flexural_Buckling",3295.315049
936,-0.004024096,0.25,24,"1.05_0.308","Elastic_Flexural_Buckling",3295.315049
936,-0.004024096,0.25,12,"1.05_0.308","Elastic_Flexural_Buckling",3295.315049
936,-0.004024096,0.375,72,"1.66_0.382","Elastic_Flexural_Buckling",1984.757632
936,-0.004024096,0.375,36,"1.66_0.382","Elastic_Flexural_Buckling",1984.757632
936,-0.004024096,0.375,24,"1.66_0.382","Elastic_Flexural_Buckling",1984.757632
936,-0.004024096,0.375,12,"1.66_0.382","Elastic_Flexural_Buckling",1984.757632
942,-0.004024096,0.1875,72,"1.05_0.219","Elastic_Flexural_Buckling",3100.374642
942,-0.004024096,0.1875,36,"1.05_0.219","Elastic_Flexural_Buckling",3100.374642
942,-0.004024096,0.1875,24,"1.05_0.219","Elastic_Flexural_Buckling",3100.374642
942,-0.004024096,0.1875,12,"1.05_0.219","Elastic_Flexural_Buckling",3100.374642
942,-0.004024096,0.25,72,"1.05_0.308","Elastic_Flexural_Buckling",3316.438864
942,-0.004024096,0.25,36,"1.05_0.308","Elastic_Flexural_Buckling",3316.438864
942,-0.004024096,0.25,24,"1.05_0.308","Elastic_Flexural_Buckling",3316.438864
942,-0.004024096,0.25,12,"1.05_0.308","Elastic_Flexural_Buckling",3316.438864
942,-0.004024096,0.375,72,"1.66_0.382","Elastic_Flexural_Buckling",1997.480437
942,-0.004024096,0.375,36,"1.66_0.382","Elastic_Flexural_Buckling",1997.480437
942,-0.004024096,0.375,24,"1.66_0.382","Elastic_Flexural_Buckling",1997.480437
942,-0.004024096,0.375,12,"1.66_0.382","Elastic_Flexural_Buckling",1997.480437
948,-0.004024096,0.1875,72,"1.05_0.219","Elastic_Flexural_Buckling",3120.122251
948,-0.004024096,0.1875,36,"1.05_0.219","Elastic_Flexural_Buckling",3120.122251
948,-0.004024096,0.1875,24,"1.05_0.219","Elastic_Flexural_Buckling",3120.122251
948,-0.004024096,0.1875,12,"1.05_0.219","Elastic_Flexural_Buckling",3120.122251
948,-0.004024096,0.25,72,"1.05_0.308","Elastic_Flexural_Buckling",3337.562678
948,-0.004024096,0.25,36,"1.05_0.308","Elastic_Flexural_Buckling",3337.562678
948,-0.004024096,0.25,24,"1.05_0.308","Elastic_Flexural_Buckling",3337.562678
948,-0.004024096,0.25,12,"1.05_0.308","Elastic_Flexural_Buckling",3337.562678
948,-0.004024096,0.375,72,"1.66_0.382","Elastic_Flexural_Buckling",2010.203243
948,-0.004024096,0.375,36,"1.66_0.382","Elastic_Flexural_Buckling",2010.203243
948,-0.004024096,0.375,24,"1.66_0.382","Elastic_Flexural_Buckling",2010.203243
948,-0.004024096,0.375,12,"1.66_0.382","Elastic_Flexural_Buckling",2010.203243
954,-0.004024096,0.1875,72,"1.05_0.219","Elastic_Flexural_Buckling",3139.86986
954,-0.004024096,0.1875,36,"1.05_0.219","Elastic_Flexural_Buckling",3139.86986
954,-0.004024096,0.1875,24,"1.05_0.219","Elastic_Flexural_Buckling",3139.86986
954,-0.004024096,0.1875,12,"1.05_0.219","Elastic_Flexural_Buckling",3139.86986
954,-0.004024096,0.25,72,"1.05_0.308","Elastic_Flexural_Buckling",3358.686493
954,-0.004024096,0.25,36,"1.05_0.308","Elastic_Flexural_Buckling",3358.686493
954,-0.004024096,0.25,24,"1.05_0.308","Elastic_Flexural_Buckling",3358.686493
954,-0.004024096,0.25,12,"1.05_0.308","Elastic_Flexural_Buckling",3358.686493
954,-0.004024096,0.375,72,"1.66_0.382","Elastic_Flexural_Buckling",2022.926048
954,-0.004024096,0.375,36,"1.66_0.382","Elastic_Flexural_Buckling",2022.926048
954,-0.004024096,0.375,24,"1.66_0.382","Elastic_Flexural_Buckling",2022.926048
954,-0.004024096,0.375,12,"1.66_0.382","Elastic_Flexural_Buckling",2022.926048
960,-0.004024096,0.1875,72,"1.05_0.219","Elastic_Flexural_Buckling",3159.61747
960,-0.004024096,0.1875,36,"1.05_0.219","Elastic_Flexural_Buckling",3159.61747
960,-0.004024096,0.1875,24,"1.05_0.219","Elastic_Flexural_Buckling",3159.61747
960,-0.004024096,0.1875,12,"1.05_0.219","Elastic_Flexural_Buckling",3159.61747
960,-0.004024096,0.25,72,"1.05_0.308","Elastic_Flexural_Buckling",3379.810307
960,-0.004024096,0.25,36,"1.05_0.308","Elastic_Flexural_Buckling",3379.810307
960,-0.004024096,0.25,24,"1.05_0.308","Elastic_Flexural_Buckling",3379.810307
960,-0.004024096,0.25,12,"1.05_0.308","Elastic_Flexural_Buckling",3379.810307
960,-0.004024096,0.375,72,"1.66_0.382","Elastic_Flexural_Buckling",2035.648853
960,-0.004024096,0.375,36,"1.66_0.382","Elastic_Flexural_Buckling",2035.648853
960,-0.004024096,0.375,24,"1.66_0.382","Elastic_Flexural_Buckling",2035.648853
960,-0.004024096,0.375,12,"1.66_0.382","Elastic_Flexural_Buckling",2035.648853
966,-0.004024096,0.1875,72,"1.05_0.219","Elastic_Flexural_Buckling",3179.365079
966,-0.004024096,0.1875,36,"1.05_0.219","Elastic_Flexural_Buckling",3179.365079
966,-0.004024096,0.1875,24,"1.05_0.219","Elastic_Flexural_Buckling",3179.365079
966,-0.004024096,0.1875,12,"1.05_0.219","Elastic_Flexural_Buckling",3179.365079
966,-0.004024096,0.25,72,"1.05_0.308","Elastic_Flexural_Buckling",3400.934121
966,-0.004024096,0.25,36,"1.05_0.308","Elastic_Flexural_Buckling",3400.934121
966,-0.004024096,0.25,24,"1.05_0.308","Elastic_Flexural_Buckling",3400.934121
966,-0.004024096,0.25,12,"1.05_0.308","Elastic_Flexural_Buckling",3400.934121
966,-0.004024096,0.375,72,"1.66_0.382","Elastic_Flexural_Buckling",2048.371659
966,-0.004024096,0.375,36,"1.66_0.382","Elastic_Flexural_Buckling",2048.371659
966,-0.004024096,0.375,24,"1.66_0.382","Elastic_Flexural_Buckling",2048.371659
966,-0.004024096,0.375,12,"1.66_0.382","Elastic_Flexural_Buckling",2048.371659
972,-0.004024096,0.1875,72,"1.05_0.219","Elastic_Flexural_Buckling",3199.112688
972,-0.004024096,0.1875,36,"1.05_0.219","Elastic_Flexural_Buckling",3199.112688
972,-0.004024096,0.1875,24,"1.05_0.219","Elastic_Flexural_Buckling",3199.112688
972,-0.004024096,0.1875,12,"1.05_0.219","Elastic_Flexural_Buckling",3199.112688
972,-0.004024096,0.25,72,"1.05_0.308","Elastic_Flexural_Buckling",3422.057936
972,-0.004024096,0.25,36,"1.05_0.308","Elastic_Flexural_Buckling",3422.057936
972,-0.004024096,0.25,24,"1.05_0.308","Elastic_Flexural_Buckling",3422.057936
972,-0.004024096,0.25,12,"1.05_0.308","Elastic_Flexural_Buckling",3422.057936
972,-0.004024096,0.375,72,"1.66_0.382","Elastic_Flexural_Buckling",2061.094464
972,-0.004024096,0.375,36,"1.66_0.382","Elastic_Flexural_Buckling",2061.094464
972,-0.004024096,0.375,24,"1.66_0.382","Elastic_Flexural_Buckling",2061.094464
972,-0.004024096,0.375,12,"1.66_0.382","Elastic_Flexural_Buckling",2061.094464
978,-0.004024096,0.1875,72,"1.05_0.219","Elastic_Flexural_Buckling",3218.860297
978,-0.004024096,0.1875,36,"1.05_0.219","Elastic_Flexural_Buckling",3218.860297
978,-0.004024096,0.1875,24,"1.05_0.219","Elastic_Flexural_Buckling",3218.860297
978,-0.004024096,0.1875,12,"1.05_0.219","Elastic_Flexural_Buckling",3218.860297
978,-0.004024096,0.25,72,"1.05_0.308","Elastic_Flexural_Buckling",3443.18175
978,-0.004024096,0.25,36,"1.05_0.308","Elastic_Flexural_Buckling",3443.18175
978,-0.004024096,0.25,24,"1.05_0.308","Elastic_Flexural_Buckling",3443.18175
978,-0.004024096,0.25,12,"1.05_0.308","Elastic_Flexural_Buckling",3443.18175
978,-0.004024096,0.375,72,"1.66_0.382","Elastic_Flexural_Buckling",2073.817269
978,-0.004024096,0.375,36,"1.66_0.382","Elastic_Flexural_Buckling",2073.817269
978,-0.004024096,0.375,24,"1.66_0.382","Elastic_Flexural_Buckling",2073.817269
978,-0.004024096,0.375,12,"1.66_0.382","Elastic_Flexural_Buckling",2073.817269
984,-0.004024096,0.1875,72,"1.05_0.219","Elastic_Flexural_Buckling",3238.607906
984,-0.004024096,0.1875,36,"1.05_0.219","Elastic_Flexural_Buckling",3238.607906
984,-0.004024096,0.1875,24,"1.05_0.219","Elastic_Flexural_Buckling",3238.607906
984,-0.004024096,0.1875,12,"1.05_0.219","Elastic_Flexural_Buckling",3238.607906
984,-0.004024096,0.25,72,"1.05_0.308","Elastic_Flexural_Buckling",3464.305565
984,-0.004024096,0.25,36,"1.05_0.308","Elastic_Flexural_Buckling",3464.305565
984,-0.004024096,0.25,24,"1.05_0.308","Elastic_Flexural_Buckling",3464.305565
984,-0.004024096,0.25,12,"1.05_0.308","Elastic_Flexural_Buckling",3464.305565
984,-0.004024096,0.375,72,"1.66_0.382","Elastic_Flexural_Buckling",2086.540075
984,-0.004024096,0.375,36,"1.66_0.382","Elastic_Flexural_Buckling",2086.540075
984,-0.004024096,0.375,24,"1.66_0.382","Elastic_Flexural_Buckling",2086.540075
984,-0.004024096,0.375,12,"1.66_0.382","Elastic_Flexural_Buckling",2086.540075
990,-0.004024096,0.1875,72,"1.05_0.219","Elastic_Flexural_Buckling",3258.355516
990,-0.004024096,0.1875,36,"1.05_0.219","Elastic_Flexural_Buckling",3258.355516
990,-0.004024096,0.1875,24,"1.05_0.219","Elastic_Flexural_Buckling",3258.355516
990,-0.004024096,0.1875,12,"1.05_0.219","Elastic_Flexural_Buckling",3258.355516
990,-0.004024096,0.25,72,"1.05_0.308","Elastic_Flexural_Buckling",3485.429379
990,-0.004024096,0.25,36,"1.05_0.308","Elastic_Flexural_Buckling",3485.429379
990,-0.004024096,0.25,24,"1.05_0.308","Elastic_Flexural_Buckling",3485.429379
990,-0.004024096,0.25,12,"1.05_0.308","Elastic_Flexural_Buckling",3485.429379
990,-0.004024096,0.375,72,"1.66_0.382","Elastic_Flexural_Buckling",2099.26288
